stationName,stationId,chargerId,chargerType,address,latitude,longitude,useTime,businessId,bnm,businessName,businessCall,status,statUpdDt,lastTsdt,lastTedt,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn
와촌휴게소(포항방향),ME178098,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 경산시 와촌면 강학길 103 (강학리),35.9520202,128.7754218,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 13:28,2022-08-23 13:01,2022-08-23 13:27,50,단독,47,47290,C0,C001,무료,제한 없음
청통휴게소(대구방향),ME178099,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 영천시 청통면 청통로 334-42 (우천리),35.9938324,128.8600932,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:41,2022-08-23 21:30,2022-08-23 21:41,50,단독,47,47230,C0,C001,무료,제한 없음
청통휴게소(대구방향),ME178099,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 영천시 청통면 청통로 334-42 (우천리),35.9938324,128.8600932,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:39,2022-08-23 16:15,2022-08-23 16:39,50,단독,47,47230,C0,C001,무료,제한 없음
진안휴게소(익산방향),ME178100,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 진안군 진안읍 익산장수고속도로 41 (단양리),35.7782697,127.425744,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:49,2022-08-23 17:35,2022-08-23 17:49,50,단독,45,45720,C0,C001,무료,제한 없음
진안휴게소(익산방향),ME178100,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 진안군 진안읍 익산장수고속도로 41 (단양리),35.7782697,127.425744,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:11,2022-08-23 17:28,2022-08-23 17:37,50,단독,45,45720,C0,C001,무료,제한 없음
진안휴게소(장수방향),ME178101,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 진안군 진안읍 익산장수고속도로 42 (단양리),35.774925,127.4262837,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:35,2022-08-23 19:55,2022-08-23 20:35,50,단독,45,45720,C0,C001,무료,제한 없음
진안휴게소(장수방향),ME178101,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 진안군 진안읍 익산장수고속도로 42 (단양리),35.774925,127.4262837,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-23 7:58,2022-08-22 17:50,2022-08-22 18:15,50,단독,45,45720,C0,C001,무료,제한 없음
의성휴게소(상주방향),ME178102,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 의성군 안계면 새못안길 45-49 (양곡리),36.41036,128.4464999,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:51,2022-08-23 18:26,2022-08-23 18:51,50,단독,47,47730,C0,C001,무료,제한 없음
의성휴게소(상주방향),ME178102,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 의성군 안계면 새못안길 45-49 (양곡리),36.41036,128.4464999,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:46,2022-08-23 17:05,2022-08-23 17:46,50,단독,47,47730,C0,C001,무료,제한 없음
의성휴게소(영덕방향),ME178103,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 의성군 안계면 새못안길 45-47 (양곡리),36.4092576,128.4471669,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:28,2022-08-23 14:51,2022-08-23 15:28,50,단독,47,47730,C0,C001,무료,제한 없음
의성휴게소(영덕방향),ME178103,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 의성군 안계면 새못안길 45-47 (양곡리),36.4092576,128.4471669,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:32,2022-08-22 16:37,2022-08-22 16:39,50,단독,47,47730,C0,C001,무료,제한 없음
속리산휴게소(청원방향),ME178104,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 보은군 마로면 적암길 56-18 (적암리),36.4486013,127.869856,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 15:26,2022-08-21 14:50,2022-08-21 15:26,50,단독,43,43720,C0,C001,무료,제한 없음
공주휴게소(당진방향),ME178105,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 공주시 의당면 당진영덕고속도로 71 (청룡리),36.4985499,127.1668661,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:21,2022-08-23 17:41,2022-08-23 18:21,50,단독,44,44150,C0,C001,무료,제한 없음
공주휴게소(대전방향),ME178106,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 공주시 의당면 당진영덕고속도로 72 (송선동),36.4967019,127.1662711,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:04,2022-08-23 18:52,2022-08-23 19:18,50,단독,44,44150,C0,C001,무료,제한 없음
예산휴게소(당진방향),ME178107,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 예산군 신양면 당진영덕고속도로 33 (서계양리),36.6193815,126.8465667,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:47,2022-08-23 19:28,2022-08-23 19:47,50,단독,44,44810,C0,C001,무료,제한 없음
예산휴게소(대전방향),ME178108,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 예산군 신양면 당진영덕고속도로 34 (서계양리),36.6229771,126.8402835,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:30,2022-08-23 20:47,2022-08-23 21:30,50,단독,44,44810,C0,C001,무료,제한 없음
안성맞춤휴게소(제천방향),ME178109,1,DC 차데모 + AC 3상 + DC 콤보,경기도 안성시 서운면 신능리 51-11,36.96806,127.2750034,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:05,2022-08-23 15:29,2022-08-23 15:53,50,단독,41,41550,C0,C001,무료,제한 없음
안성맞춤휴게소(평택방향),ME178110,1,DC 차데모 + AC 3상 + DC 콤보,경기도 안성시 서운면 신능리 51-16,36.9700252,127.2740842,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:12,2022-08-23 21:05,2022-08-23 21:12,50,단독,41,41550,C0,C001,무료,제한 없음
금왕휴게소(제천방향),ME178111,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 음성군 금왕읍 평택제천고속도로 70 (용계리),36.9688428,127.5902964,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:06,2022-08-23 20:58,2022-08-23 21:06,50,단독,43,43770,C0,C001,무료,제한 없음
금왕휴게소(제천방향),ME178111,2,DC 차데모 + AC 3상 + DC 콤보,충청북도 음성군 금왕읍 평택제천고속도로 70 (용계리),36.9688428,127.5902964,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:23,2022-08-23 16:58,2022-08-23 17:38,50,단독,43,43770,C0,C001,무료,제한 없음
금왕휴게소(평택방향),ME178112,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 음성군 금왕읍 평택제천고속도로 69 (용계리),36.9706659,127.5898638,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:42,2022-08-23 18:07,2022-08-23 18:42,50,단독,43,43770,C0,C001,무료,제한 없음
금왕휴게소(평택방향),ME178112,2,DC 차데모 + AC 3상 + DC 콤보,충청북도 음성군 금왕읍 평택제천고속도로 69 (용계리),36.9706659,127.5898638,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:06,2022-08-23 15:33,2022-08-23 16:06,50,단독,43,43770,C0,C001,무료,제한 없음
금왕휴게소(평택방향),ME178112,3,DC 차데모 + AC 3상 + DC 콤보,충청북도 음성군 금왕읍 평택제천고속도로 69 (용계리),36.9706659,127.5898638,24시간 이용가능,ME,환경부,환경부,1661-9408,충전중,2022-08-23 22:01,2022-08-23 20:08,2022-08-23 20:26,50,단독,43,43770,C0,C001,무료,제한 없음
천등산휴게소(평택방향),ME178113,1,DC 차데모 + AC 3상 + DC 콤보,충청북도 충주시 산척면 평택제천고속도로 109 (영덕리),37.0766391,127.9888736,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:28,2022-08-23 15:54,2022-08-23 16:28,50,단독,43,43130,C0,C001,무료,제한 없음
천등산휴게소(평택방향),ME178113,2,DC 차데모 + AC 3상 + DC 콤보,충청북도 충주시 산척면 평택제천고속도로 109 (영덕리),37.0766391,127.9888736,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:54,2022-08-22 18:15,2022-08-22 18:27,50,단독,43,43130,C0,C001,무료,제한 없음
강릉휴게소(강릉방향),ME178114,1,DC 차데모 + AC 3상 + DC 콤보,강원도 강릉시 성산면 영동고속도로 231 (보광리),37.7578016,128.8070147,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:14,2022-08-23 20:02,2022-08-23 20:14,50,단독,42,42150,C0,C001,무료,제한 없음
강릉휴게소(강릉방향),ME178114,2,DC 차데모 + AC 3상 + DC 콤보,강원도 강릉시 성산면 영동고속도로 231 (보광리),37.7578016,128.8070147,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:44,2022-08-23 19:27,2022-08-23 19:44,50,단독,42,42150,C0,C001,무료,제한 없음
강릉휴게소(강릉방향),ME178114,3,DC 차데모 + AC 3상 + DC 콤보,강원도 강릉시 성산면 영동고속도로 231 (보광리),37.7578016,128.8070147,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:35,2022-08-23 21:28,2022-08-23 21:35,50,단독,42,42150,C0,C001,무료,제한 없음
강릉휴게소(인천방향),ME178115,1,DC 차데모 + AC 3상 + DC 콤보,강원도 강릉시 성산면 영동고속도로 232 (보광리),37.7593603,128.8054302,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:13,2022-08-23 13:57,2022-08-23 14:12,50,단독,42,42150,C0,C001,무료,제한 없음
강릉휴게소(인천방향),ME178115,2,DC 차데모 + AC 3상 + DC 콤보,강원도 강릉시 성산면 영동고속도로 232 (보광리),37.7593603,128.8054302,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:01,2022-08-23 19:48,2022-08-23 20:31,50,단독,42,42150,C0,C001,무료,제한 없음
강릉휴게소(인천방향),ME178115,3,DC 차데모 + AC 3상 + DC 콤보,강원도 강릉시 성산면 영동고속도로 232 (보광리),37.7593603,128.8054302,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:53,2022-08-23 16:46,2022-08-23 17:25,50,단독,42,42150,C0,C001,무료,제한 없음
덕평휴게소(강릉방향),ME178116,1,DC 차데모 + AC 3상 + DC 콤보,경기도 이천시 마장면 덕이로 154번길 287-76,37.2425553,127.3901826,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:42,2022-08-23 20:18,2022-08-23 20:42,50,단독,41,41500,C0,C001,무료,제한 없음
덕평휴게소(강릉방향),ME178116,2,DC 차데모 + AC 3상 + DC 콤보,경기도 이천시 마장면 덕이로 154번길 287-76,37.2425553,127.3901826,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:19,2022-08-23 19:39,2022-08-23 20:19,50,단독,41,41500,C0,C001,무료,제한 없음
마장복합휴게소,ME178117,1,DC 차데모 + AC 3상 + DC 콤보,경기도 이천시 마장면 중부고속도로82,37.2622104,127.4082098,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-16 21:58,2022-06-15 16:03,2022-06-15 16:42,50,단독,41,41500,C0,C001,무료,제한 없음
여주휴게소(강릉방향),ME178118,1,DC 차데모 + AC 3상 + DC 콤보,경기도 여주시 가남읍 여주남로 722 (본두리),37.2382316,127.5703288,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 3:26,2022-08-23 2:43,2022-08-23 3:25,50,단독,41,41670,C0,C001,무료,제한 없음
여주휴게소(서창방향),ME178119,1,DC 차데모 + AC 3상 + DC 콤보,경기도 여주시 가남읍 화평길 116 (본두리),37.2397087,127.5692985,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:29,2022-08-23 21:13,2022-08-23 21:29,50,단독,41,41670,C0,C001,무료,제한 없음
용인휴게소(강릉방향),ME178120,1,DC 차데모 + AC 3상 + DC 콤보,경기도 용인시 처인구 주북로94번길 30-1 (고림동),37.2458742,127.2429327,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:39,2022-08-23 20:14,2022-08-23 20:39,50,단독,41,41460,C0,C001,무료,제한 없음
용인휴게소(강릉방향),ME178120,2,DC 차데모 + AC 3상 + DC 콤보,경기도 용인시 처인구 주북로94번길 30-1 (고림동),37.2458742,127.2429327,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:27,2022-08-23 19:52,2022-08-23 20:27,50,단독,41,41460,C0,C001,무료,제한 없음
용인휴게소(서창방향),ME178121,1,DC 차데모 + AC 3상 + DC 콤보,경기도 용인시 처인구 주북로 66-14 (고림동),37.2478126,127.2389965,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-22 12:28,2022-08-22 10:53,2022-08-22 11:05,50,단독,41,41460,C0,C001,무료,제한 없음
용인휴게소(서창방향),ME178121,2,DC 차데모 + AC 3상 + DC 콤보,경기도 용인시 처인구 주북로 66-14 (고림동),37.2478126,127.2389965,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:41,2022-08-23 20:23,2022-08-23 20:41,50,단독,41,41460,C0,C001,무료,제한 없음
평창휴게소(인천방향),ME178122,1,DC 차데모 + AC 3상 + DC 콤보,강원도 평창군 용평면 경강로 2159-58,37.6104709,128.4629851,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:53,2022-08-23 21:34,2022-08-23 21:53,50,단독,42,42760,C0,C001,무료,제한 없음
구리휴게소(외측방향),ME178123,1,DC 차데모 + AC 3상 + DC 콤보,경기도 구리시 서울외곽순환고속도로 32 (사노동),37.627658,127.1394734,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:07,2022-08-23 20:48,2022-08-23 21:07,50,단독,41,41310,C0,C001,무료,제한 없음
성남휴게소(외측방향),ME178124,1,DC 차데모 + AC 3상 + DC 콤보,경기도 성남시 수정구 산성대로 41 (수진동),37.4355238,127.1241389,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:43,2022-08-23 15:00,2022-08-23 15:43,50,단독,41,41130,C0,C001,무료,제한 없음
성남휴게소(외측방향),ME178124,2,DC 차데모 + AC 3상 + DC 콤보,경기도 성남시 수정구 산성대로 41 (수진동),37.4355238,127.1241389,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:20,2022-08-23 13:46,2022-08-23 14:31,50,단독,41,41130,C0,C001,무료,제한 없음
장유휴게소(부산방향),ME178125,1,DC 차데모 + AC 3상 + DC 콤보,경상남도 김해시 장유로116번길 44-82 (부곡동),35.2118159,128.794438,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:25,2022-08-23 20:02,2022-08-23 20:25,50,단독,48,48250,C0,C001,무료,제한 없음
장유휴게소(부산방향),ME178125,2,DC 차데모 + AC 3상 + DC 콤보,경상남도 김해시 장유로116번길 44-82 (부곡동),35.2118159,128.794438,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:40,2022-08-23 18:59,2022-08-23 19:40,50,단독,48,48250,C0,C001,무료,제한 없음
부여백제휴게소(공주방향),ME178126,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 부여군 내산면 서천공주고속도로 26 (율암리),36.2589649,126.8004163,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:09,2022-08-23 20:30,2022-08-23 21:09,50,단독,44,44760,C0,C001,무료,제한 없음
부여백제휴게소(서천방향),ME178127,1,DC 차데모 + AC 3상 + DC 콤보,충청남도 부여군 내산면 서천공주고속도로 25 (율암리),36.2570854,126.7961141,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:28,2022-08-23 16:30,2022-08-23 17:16,50,단독,44,44760,C0,C001,무료,제한 없음
비봉영업소,ME178128,1,DC 차데모 + AC 3상 + DC 콤보,경기도 화성시 봉담읍 내리 13-5 인근,37.2325528,126.9041303,24시간 이용가능,ME,환경부,환경부,1661-9408,점검중,2022-08-23 16:06,2022-08-22 17:12,2022-08-22 17:36,50,단독,41,41590,A0,A003,무료,제한 없음
물왕영업소,ME178129,1,DC 차데모 + AC 3상 + DC 콤보,경기도 시흥시 금이진말길 34,37.391825,126.8296762,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:04,2022-08-22 14:23,2022-08-22 14:48,50,단독,41,41390,A0,A003,무료,제한 없음
물왕영업소,ME178129,2,DC 차데모 + AC 3상 + DC 콤보,경기도 시흥시 금이진말길 34,37.391825,126.8296762,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:47,2022-08-23 17:46,2022-08-23 17:47,50,단독,41,41390,A0,A003,무료,제한 없음
한국도로공사본사,ME178130,1,DC 차데모 + AC 3상 + DC 콤보,경상북도 김천시 혁신8로 77,36.1280571,128.1898163,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:51,2022-08-23 14:47,2022-08-23 14:51,50,단독,47,47150,A0,A003,무료,제한 없음
한국도로공사본사,ME178130,2,DC 차데모 + AC 3상 + DC 콤보,경상북도 김천시 혁신8로 77,36.1280571,128.1898163,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 10:15,2022-08-22 9:35,2022-08-22 10:15,50,단독,47,47150,A0,A003,무료,제한 없음
한국도로공사창원지사,ME178131,1,DC 차데모 + AC 3상 + DC 콤보,경상남도 창원시 의창구 의창대로 1024,35.2842423,128.7006196,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:39,2022-08-23 18:56,2022-08-23 19:39,50,단독,48,48120,A0,A003,무료,제한 없음
한국도로공사대전지사,ME178132,1,DC 차데모 + AC 3상 + DC 콤보,대전광역시 대덕구 동서대로 1855,36.3613313,127.4484343,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:41,2022-08-23 21:04,2022-08-23 21:41,50,단독,30,30230,A0,A003,무료,제한 없음
